name,isSafe,isPE,seemsPacked,amountOfSuspiciousSections,amountOfZeroEntropy,lowestEntropy,highestEntropy,Machine,NumberOfSections,TimeDateStamp,PointerToSymbolTable,NumberOfSymbols,SizeOfOptionalHeader,Characteristics
1249,1,1,0,3,1,0.2044881574398449,5.576852040832547,34404,9,292924,0,0,240,559
102,0,1,1,5,0,0.41684622993819864,7.971085753522799,332,9,1297596187,0,0,224,258
1278,1,1,0,0,0,3.636176794148281,5.937305272837303,332,5,1343345674,0,0,224,290
1020,0,1,1,0,0,2.037838402088327,7.723998517676202,332,4,1335887425,0,0,224,270
1280,1,1,0,0,0,0.08153941234324169,4.7720483258244775,332,3,1502728853,0,0,224,258
1021,0,1,0,0,0,0.42013066021895284,7.07822276103097,332,4,1319571264,0,0,224,271
1290,1,1,0,1,0,1.6854226110768542,6.384960498141887,34404,7,1499373651,0,0,240,34
1022,0,1,1,0,0,4.086669353921806,7.8783612538534555,332,4,1332063510,0,0,224,271
1299,1,1,0,0,0,0.9124984239799321,6.15560848445759,34404,6,1475208408,0,0,240,34
1023,0,1,1,1,1,3.941824379038024,7.823350089735056,332,5,1335808610,0,0,224,271
1306,1,1,0,4,1,0.19743807838821048,5.923264653269201,34404,11,36268064,35328,162,240,39
1025,0,1,1,0,0,3.8843141505467034,7.736993399135079,332,4,1344608860,0,0,224,271
1331,1,1,0,0,0,0.08153941234324169,5.323764096606868,332,3,1412242031,0,0,224,258
1026,0,1,1,5,0,0.43710972513537405,7.88952929544563,332,9,1295047889,0,0,224,258
1352,1,1,0,0,0,0.013126943721219527,4.941983583452172,332,3,1430976848,0,0,224,270
1027,0,1,1,0,0,0.7064531830020135,7.904387856574025,332,4,1343935512,0,0,224,271
1362,1,1,0,0,0,0.37479724348767507,6.148345497772606,34404,6,1436498704,0,0,240,34
1028,0,1,1,1,0,2.6586264643984645,7.771146592286367,332,4,1330803002,0,0,224,258
1391,1,1,0,0,0,3.2314735720873746,6.957584133976991,34404,5,1484853358,0,0,240,1059
1029,0,1,1,1,1,3.9837350453792273,7.8232947005754525,332,5,1335725530,0,0,224,271
1396,1,1,0,1,2,4.142605811880923,6.309384811924608,332,5,45732,0,0,224,783
103,0,1,1,0,0,4.258259086178153,7.871818447771083,332,4,1335342692,0,0,224,271
1402,1,1,0,1,0,1.4311553379234763,6.612654445206683,332,6,1492824904,0,0,224,258
1030,0,1,0,0,0,0.40554835374125364,6.662870984666856,332,4,1319571264,0,0,224,271
1405,1,1,0,3,1,0.2005819074398449,6.2862350807320215,34404,9,0,0,0,240,559
1031,0,1,1,2,0,0.16032872589902852,7.567120056149098,332,6,1334368215,0,0,224,270
1414,1,1,0,0,0,0.30140680731160896,6.094760092066886,34404,6,1436498595,0,0,240,34
1032,0,1,1,0,0,4.082515576394125,7.7736256070550125,332,4,1332360683,0,0,224,271
1418,1,1,0,0,0,3.181345803687275,6.617346930872762,332,5,1503984615,0,0,224,290
1033,0,1,0,0,0,4.372180935038344,6.979336947554409,332,4,1334326819,0,0,224,270
1429,1,1,0,4,1,0.17014565200323517,5.815431199883335,34404,11,3484,46080,223,240,39
1034,0,1,0,0,0,1.5771066802569238,7.130742035029875,332,4,1335363625,0,0,224,270
1445,1,1,0,1,2,3.7194269026998916,6.288502891109911,332,5,54004,0,0,224,783
1035,0,1,1,0,0,4.539365694133828,7.972865453585208,332,4,1341586878,0,0,224,258
1446,1,1,0,1,0,0.16299007530476972,5.8278160856524766,332,6,1436498745,0,0,224,258
1036,0,1,0,9,9,0.7084378349416649,6.542697177562643,332,12,1339892616,0,0,224,270
1447,1,1,0,0,0,2.9213740959510073,6.987600273959363,34404,5,1484857059,0,0,240,35
1037,0,1,1,0,1,4.073131653389981,7.8823116549644965,332,4,0,0,0,224,271
1462,1,1,0,0,0,3.114451690092134,6.651557665689623,332,5,1394593366,0,0,224,290
1038,0,1,0,0,1,1.5208856426989248,6.6440440229725315,332,5,1333756130,0,0,224,8450
1463,1,1,0,1,2,4.135042108315245,6.125461228267647,332,5,33440,0,0,224,783
1039,0,1,1,0,0,3.2671024512589093,7.894381479354654,332,4,1300517907,0,0,224,258
1467,1,1,0,4,1,0.2108262677871819,5.9543333397037586,34404,11,25061408,71168,267,240,39
1041,0,1,1,0,0,1.5816454359651062,7.81612433408225,332,4,1334172810,0,0,224,271
147,1,1,0,0,0,0.1833387916558982,5.43544638321732,332,5,1436499158,0,0,224,258
1042,0,1,1,0,0,3.4553832969056413,7.9218964925805215,332,4,1343160515,0,0,224,271
1470,1,1,0,0,0,2.849753835534613,6.987939751113258,34404,5,1484853350,0,0,240,35
1044,0,1,0,0,1,1.782465055457519,6.621765464638633,332,5,1325126608,0,0,224,8450
1476,1,1,0,4,1,0.17014565200323517,6.0610493413759,34404,11,65536,44544,198,240,39
1045,0,1,0,4,0,0.16032872589902852,7.078424304871049,332,8,1334899259,0,0,224,270
1478,1,1,0,4,1,0.19743807838821048,5.889542710271865,34404,11,7,31744,143,240,39
1046,0,1,0,0,1,1.5192744608933864,6.643716243363036,332,5,1333985584,0,0,224,8450
1492,1,1,0,0,0,3.6699180217725145,5.166512648243993,512,2,1238347321,0,0,240,302
1047,0,1,0,4,0,0.16032872589902852,7.077602754744373,332,8,1334820250,0,0,224,270
1496,1,1,0,3,1,0.2005819074398449,7.295959774595806,332,9,0,116736,0,224,271
1048,0,1,1,0,0,4.531028169936355,7.697241534480787,332,4,1345809188,0,0,224,271
1499,1,1,0,1,1,0.20153937813451883,7.25197997152305,332,8,2170043654,0,0,224,33166
105,0,1,1,0,0,6.6136989996458535,7.565074674580706,332,4,1333306672,0,0,224,271
1527,1,1,0,0,0,3.129867376672118,6.068556120812678,34404,6,1484588937,0,0,240,34
1050,0,1,1,1,0,0.2677012914058982,7.9875981728237235,332,6,1213886148,0,0,224,258
1550,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
1051,0,1,1,0,0,3.8067363487314534,7.765791820066371,332,4,1332576541,0,0,224,271
1564,1,1,0,0,0,2.9765818199559635,6.593242846527485,332,5,1439586059,0,0,224,258
1052,0,1,1,6,0,0.37387747993819864,7.891343749671477,332,10,1295044304,0,0,224,258
1569,1,1,1,0,0,2.11336016719608,7.772729380209795,332,5,1354555317,0,0,224,258
1053,0,1,0,0,0,2.607859438814721,6.6440440229725315,332,5,1333756130,0,0,224,8450
1570,1,1,0,0,0,0.1833387916558982,7.2756368969388765,332,5,1436499020,0,0,224,258
1054,0,1,1,0,0,0.08952421866257136,7.619027799135151,332,4,1305462840,0,0,224,271
1581,1,1,0,0,0,2.448429755571423,6.809354576147138,332,4,1233230229,0,0,224,259
1055,0,1,0,5,5,0.12943919267108936,6.044981641402787,332,8,1342209681,0,0,224,270
1585,1,1,0,0,0,3.866429529795002,6.585894885872056,332,5,1484781070,0,0,224,258
1056,0,1,1,0,0,4.643355008046491,7.8109292132196195,332,4,1341495409,0,0,224,271
160,1,1,0,4,1,0.19743807838821048,6.02926326276519,34404,11,0,33792,149,240,39
1057,0,1,1,0,0,0.06784557522715084,7.943865714452016,332,4,1300731694,0,0,224,271
1633,1,1,0,0,0,2.0310409654054355,6.307089280958696,34404,5,1197057986,0,0,240,35
1058,0,1,0,0,0,0.40554835374125364,6.675036567184178,332,4,1319571264,0,0,224,271
1636,1,1,0,4,1,0.2069200177871819,6.013528259574253,34404,11,14477344,51200,218,240,39
1059,0,1,1,0,0,0.020393135236084953,7.862158644387071,332,4,1304906909,0,0,224,258
1651,1,1,0,3,1,0.19743807838821048,5.817691001991689,34404,9,38540,0,0,240,559
106,0,1,0,0,0,1.5771066802569238,7.130753413234036,332,4,1335394884,0,0,224,270
1672,1,1,0,0,0,0.10191042566270775,6.469313725087309,332,3,1328929736,0,0,224,258
1060,0,1,0,3,0,0.16032872589902852,6.5779245805491335,332,7,1334706609,0,0,224,270
1677,1,1,0,3,1,0.186582516434666,5.978113666863489,34404,9,56924,0,0,240,559
1061,0,1,0,5,5,0.12943919267108936,6.045169549649673,332,8,1342280450,0,0,224,270
1683,1,1,0,4,1,0.19743807838821048,6.047004111275513,34404,11,0,29184,109,240,39
1062,0,1,1,2,0,0.37387747993819864,7.943918511637866,332,6,1303630922,0,0,224,258
1688,1,1,0,4,1,0.19743807838821048,5.973365896545032,34404,11,0,28160,96,240,39
1063,0,1,1,0,0,3.8910064187854547,7.862567317669366,332,4,1334948483,0,0,224,271
1690,1,1,0,0,0,0.46087348486384727,5.994346373499744,34404,6,1436498600,0,0,240,34
1064,0,1,0,9,9,0.7084378349416649,6.5427009833667675,332,12,1339887652,0,0,224,270
17,1,1,0,1,2,4.4978813316799355,6.363571202977832,332,5,591382,0,0,224,783
1065,0,1,1,1,0,0.18707050309760553,7.98888222383705,332,6,1214764288,0,0,224,258
1706,1,1,0,3,1,0.20544562813451883,6.29595337819956,34404,9,334760,0,0,240,559
1066,0,1,0,0,0,0.42013066021895284,7.096621462545317,332,4,1319571264,0,0,224,271
1710,1,1,0,0,0,0.10191042566270775,6.557932381501366,332,3,1328929669,0,0,224,258
1067,0,1,1,0,0,4.009367093411023,7.731223324549471,332,4,1344755412,0,0,224,271
1716,1,1,0,0,0,0.10191042566270775,6.602644388575955,332,3,1328929463,0,0,224,258
1068,0,1,0,0,0,0.4023792985675851,6.653374827338081,332,4,1319571264,0,0,224,271
1720,1,1,0,3,1,0.19743807838821048,5.959608938756633,34404,11,2687016992,0,0,240,558
1069,0,1,1,0,0,4.990206625677371,7.976136325269362,332,4,1342438141,0,0,224,271
1721,1,1,0,1,0,3.2259185232332395,6.362892623265739,34404,7,1465897979,0,0,240,34
107,0,1,0,0,1,1.5191475358831792,6.6434410073850465,332,5,1333760698,0,0,224,8450
1723,1,1,0,0,0,2.757083801529151,5.562606875298551,34404,5,1467659488,0,0,240,35
1070,0,1,0,0,0,2.604134379144955,6.6439017700302205,332,5,1333761802,0,0,224,8450
1726,1,1,0,0,0,0.10191042566270775,6.574636491258417,332,3,1328929469,0,0,224,258
1071,0,1,1,0,0,0.08479640098817659,7.9253809076863195,332,4,1329409810,0,0,224,271
1729,1,1,0,0,0,2.1692650625385435,6.442756579443113,34404,6,1399493018,0,0,240,34
1072,0,1,0,2,0,1.309136702784461,6.592369271210659,332,6,1339791514,0,0,224,258
1731,1,1,0,0,0,1.932364535453478,5.355382250462439,34404,2,1217329007,0,0,240,302
1073,0,1,1,0,1,4.137351776603443,7.852730825027428,332,4,1302935608,0,0,224,271
1741,1,1,0,0,0,0.8353001732281846,5.932773712156246,34404,6,1473221468,0,0,240,34
1075,0,1,1,0,0,3.4543427427669946,7.999144423374695,332,5,1344591959,0,0,224,258
1743,1,1,0,4,1,0.19743807838821048,6.005059731496071,34404,11,34183200,35328,155,240,39
1076,0,1,0,5,0,0.16032872589902852,7.0807554614821235,332,9,1335062413,0,0,224,270
1747,1,1,0,4,1,0.19743807838821048,5.829894423082548,34404,11,131072,26112,83,240,39
1077,0,1,0,0,1,1.51910190166833,6.644070165747287,332,5,1333985043,0,0,224,8450
1748,1,1,0,4,1,0.19743807838821048,6.04077545294685,34404,11,16513056,38912,148,240,39
1078,0,1,0,3,3,2.617643850195868,7.282127528267481,332,7,1338188596,0,0,224,270
1749,1,1,0,3,1,0.19743807838821048,5.893367824945274,34404,9,38444,0,0,240,559
108,0,1,1,1,0,0.26605214894931534,7.9875032778020145,332,6,1213802347,0,0,224,258
1753,1,1,0,4,1,0.19743807838821048,5.843675271265149,34404,11,131072,44032,198,240,39
1080,0,1,0,0,1,1.5221318041390208,6.643844233661688,332,5,1333758959,0,0,224,8450
1765,1,1,0,1,2,3.8759731734243115,5.87331186548665,332,5,29338,0,0,224,783
1081,0,1,0,0,1,1.5196077783508755,6.643485959548034,332,5,1333756366,0,0,224,8450
1810,1,1,0,2,0,0.020393135236084953,6.345889662153613,332,7,1504845722,0,0,224,258
1082,0,1,1,0,0,4.988731837497218,7.985033368318716,332,4,1342552538,0,0,224,271
1812,1,1,0,4,1,0.17014565200323517,6.045601888021511,34404,11,33372176,36352,131,240,39
1083,0,1,1,0,0,6.6232519126036085,7.68636021324328,332,4,1333306647,0,0,224,271
1828,1,1,0,3,1,0.19743807838821048,5.876185925771698,34404,9,38628,0,0,240,559
1084,0,1,1,0,0,4.643504050703001,7.81089631151008,332,4,1341495409,0,0,224,271
184,1,1,0,4,1,0.186582516434666,6.009497013043577,34404,11,0,47104,195,240,39
1085,0,1,0,0,1,1.5149351666950597,6.644070165747287,332,5,1333985043,0,0,224,8450
1863,1,1,0,0,0,0.08153941234324169,5.282591581128292,332,3,1504845641,0,0,224,258
1086,0,1,1,1,0,0.25607170000820556,7.9878335790329125,332,6,1309291542,0,0,224,258
1867,1,1,0,3,1,0.186582516434666,6.22211421725501,34404,9,63200,0,0,240,559
1087,0,1,0,2,0,1.309136702784461,6.5863421973557745,332,6,1339791514,0,0,224,258
1873,1,1,0,1,1,1.7360077526852977,6.50461029944071,332,5,1252502613,0,0,224,259
1089,0,1,0,0,0,4.415599964165836,5.8329951346343965,332,4,1311312550,0,0,224,259
1885,1,1,0,0,0,0.1833387916558982,7.2730838867311345,332,5,1436499016,0,0,224,258
109,0,1,1,0,0,2.657406349289959,7.639134056410916,332,4,1333049649,0,0,224,271
1894,1,1,0,0,0,1.0668313706190309,5.989048507581892,34404,6,1436497990,0,0,240,34
1090,0,1,0,0,0,0.40554835374125364,6.637945269202136,332,4,1319571264,0,0,224,271
19,1,1,0,3,1,0.19743807838821048,6.081219388552115,34404,9,1,0,0,240,559
1091,0,1,0,0,0,2.6063360413071415,6.643661752884318,332,5,1333985852,0,0,224,8450
1915,1,1,0,0,0,0.08153941234324169,5.539601001896584,332,3,1445876387,0,0,224,258
1092,0,1,1,0,0,4.210414460260621,7.839296899986305,332,4,1335515320,0,0,224,271
1933,1,1,0,3,1,0.2044881574398449,6.333671618405661,34404,9,552096,0,0,240,559
1093,0,1,0,0,0,2.6075121105390924,6.643268331165142,332,5,1333758488,0,0,224,8450
1939,1,1,0,1,2,4.290335739456838,6.3826816004432265,332,5,123676,0,0,224,783
1094,0,1,1,0,0,2.1346155486042337,7.870623930278068,332,4,1331321630,0,0,224,271
1958,1,1,0,0,0,2.755519786393595,5.493942686853346,332,5,1343345674,0,0,224,290
1095,0,1,1,0,0,3.982417446495472,7.839956931171249,332,4,1335608472,0,0,224,271
1968,1,1,0,0,0,0.30140680731160896,6.076669605485984,34404,6,1436498315,0,0,240,34
1096,0,1,1,0,0,3.17935147904196,7.888285314426132,332,4,1333694854,0,0,224,271
198,1,1,0,3,1,0.2044881574398449,5.559728116870537,34404,9,218268,0,0,240,559
1097,0,1,1,0,0,3.3959228707246303,7.921426054339544,332,4,1343210481,0,0,224,271
1980,1,1,0,4,3,0.2044881574398449,6.5647212410937765,332,8,708992537,0,0,224,33167
1098,0,1,0,0,0,0.020393135236084953,7.050656876677452,332,4,1305597539,0,0,224,258
1987,1,1,0,4,1,0.19743807838821048,5.974076666859588,34404,11,22583328,40448,180,240,39
1099,0,1,0,3,3,2.617643850195868,7.2845516940858275,332,7,1337930395,0,0,224,270
1988,1,1,0,0,0,1.9543524501468919,5.577952685363977,34404,5,1464997109,0,0,240,34
11,0,1,1,0,0,3.927427269109975,7.865622111255108,332,4,1334823586,0,0,224,271
199,1,1,0,0,0,0.4759528604882788,6.142581294104143,34404,6,1436498308,0,0,240,34
110,0,1,1,0,0,3.8072317617062184,7.86378207266671,332,4,1334914772,0,0,224,271
1994,1,1,0,0,0,0.07763316234324169,5.0285750170215495,332,3,1343348682,0,0,224,258
1100,0,1,1,0,0,3.8072317617062184,7.865997823085551,332,4,1334914772,0,0,224,271
1996,1,1,0,0,0,2.1769085623052082,6.059834047690235,34404,6,1436498312,0,0,240,34
1101,0,1,1,2,0,0.37387747993819864,7.88149755653278,332,6,1307674046,0,0,224,258
2006,1,1,0,1,0,0.06591441234324169,5.908358368982335,332,6,1343345215,0,0,224,290
1102,0,1,0,0,0,1.6649936702546246,7.138143808064557,332,4,1335592829,0,0,224,270
2020,1,1,0,0,0,0.9461006681690046,6.584115571972714,332,5,1436499282,0,0,224,258
1103,0,1,1,0,0,0.708537487902019,7.9047495801846495,332,4,1343908395,0,0,224,271
2043,1,1,0,4,1,0.186582516434666,5.860827672294544,34404,11,65536,46080,221,240,39
1105,0,1,1,0,0,2.216736345302847,7.729032089963799,332,4,1332966487,0,0,224,271
205,1,1,0,4,1,0.19743807838821048,5.964535311726144,34404,11,0,30208,120,240,39
1106,0,1,1,0,0,3.9051289408690653,7.7365440346549255,332,4,1344630696,0,0,224,271
2054,1,1,0,0,0,3.6441437627219777,6.413229633614107,332,5,1484797837,0,0,224,258
1107,0,1,1,0,1,4.317267458195682,7.7871489742178595,332,4,0,0,0,224,271
2055,1,1,0,0,0,3.146275003087866,6.647377158537263,332,5,1505963983,0,0,224,258
1108,0,1,1,0,0,3.677603049853417,7.918058796396648,332,3,1385378760,0,0,224,2
2063,1,1,0,0,0,1.3233745089848359,6.388152496393135,34404,6,1436498520,0,0,240,34
1109,0,1,1,0,0,5.963440959653058,7.920819306970058,332,4,1343592957,0,0,224,271
2064,1,1,0,1,0,0.08153941234324169,6.228365751726727,34404,7,1436498317,0,0,240,34
111,0,1,1,0,0,4.364675732562145,7.70367797556701,332,4,1334276710,0,0,224,270
2082,1,1,0,0,0,0.6033077761360252,4.841500049687356,332,5,1438650047,0,0,224,259
1110,0,1,0,0,0,2.6063360413071415,6.643661752884318,332,5,1333985852,0,0,224,8450
2090,1,1,0,2,1,0.15517757530476972,6.115675666455157,34404,8,1477381501,0,0,240,34
1111,0,1,1,2,1,3.3271621523251422,7.919616603713318,332,3,708992537,0,0,224,33166
2108,1,1,0,0,0,2.2694846862024445,6.554144250986634,332,5,1439346129,0,0,224,258
1112,0,1,1,4,0,0.020393135236084953,7.99181254315408,332,8,1337086863,0,0,224,258
2118,1,1,0,1,0,1.6279048867883703,6.343560915585678,34404,7,1499374075,0,0,240,34
1113,0,1,1,0,0,3.9781254319963253,7.812342517962951,332,5,1368115135,0,0,224,290
2119,1,1,0,0,0,0.4947187982579281,6.201360411910907,34404,6,1436498117,0,0,240,34
1114,0,1,0,0,0,2.609819023960272,6.621866723173388,332,5,1325125112,0,0,224,8450
2137,1,1,0,0,0,0.30140680731160896,6.1970986931464145,34404,6,1436498317,0,0,240,34
1117,0,1,1,2,0,0.16032872589902852,7.566841245742494,332,6,1334541014,0,0,224,270
2149,1,1,0,1,1,4.70902740305165,6.54594215728213,332,5,1260053446,0,0,224,271
1118,0,1,1,1,0,0.20166348013904328,7.9889622888723055,332,6,1215890425,0,0,224,258
2150,1,1,0,0,0,0.30140680731160896,6.965589801992489,34404,6,1436498258,0,0,240,34
1119,0,1,1,0,0,3.646835505920968,7.896792319118805,332,4,1334989131,0,0,224,271
2153,1,1,0,1,2,4.38335742489541,5.88584283055314,332,5,45778,0,0,224,783
112,0,1,0,0,1,1.781154434546749,6.621583408901445,332,5,1325128845,0,0,224,8450
2170,1,1,0,0,0,2.58071640488736,6.048414667150631,34404,5,1328935683,0,0,240,34
1120,0,1,1,0,0,0.6417950218118956,7.99433885216769,332,4,1331754463,0,0,224,271
2171,1,1,0,4,1,0.19743807838821048,5.892994898959901,34404,11,131104,36864,151,240,39
1121,0,1,1,0,0,3.2550018893355985,7.946475500584268,332,4,1331893517,0,0,224,271
2183,1,1,0,3,1,0.19743807838821048,5.910669757012289,34404,9,38260,0,0,240,559
1122,0,1,1,0,0,3.770000384660344,7.765371318877032,332,4,1332675903,0,0,224,271
2199,1,1,0,4,1,0.19743807838821048,5.89358890619889,34404,11,0,31232,145,240,39
1123,0,1,0,5,5,0.12943919267108936,6.050003635954468,332,8,1342320027,0,0,224,270
221,1,1,0,4,1,0.2044881574398449,6.0362604935132325,34404,11,20396064,82944,305,240,39
1124,0,1,1,0,0,3.5784614234363934,7.876707580832912,332,4,1299454751,0,0,224,258
2213,1,1,0,0,0,0.10191042566270775,6.136254334071384,332,3,1343350737,0,0,224,258
1125,0,1,0,3,0,0.9727296750744064,6.608868777824585,332,7,1326821167,0,0,224,258
2216,1,1,0,0,0,3.104899957059892,6.17547688352128,332,5,1343345237,0,0,224,290
1126,0,1,1,0,1,3.9730581141264865,7.9181605409750375,332,4,0,0,0,224,271
2217,1,1,0,4,1,0.17014565200323517,6.030827495334531,34404,11,39778320,36864,160,240,39
1127,0,1,1,0,0,6.2038731887726595,7.848324672987828,332,3,1303612651,0,0,224,258
2263,1,1,0,0,0,3.7951396941049658,6.567478488626871,332,4,1267348455,0,0,224,258
1128,0,1,1,0,0,0.7117269336793272,7.903448157688277,332,4,1344193048,0,0,224,271
2264,1,1,0,0,0,0.34975837046517655,5.705473480791107,34404,5,1328933620,0,0,240,34
113,0,1,1,1,0,0.26767691018760964,7.988027131638317,332,6,1207755291,0,0,224,258
2283,1,1,0,3,1,0.2108262677871819,6.23123898282941,34404,9,0,0,0,240,559
1130,0,1,0,5,5,0.416541661794913,6.050152888536053,332,8,1342144805,0,0,224,270
2285,1,1,0,3,1,0.2044881574398449,6.284691478921925,34404,9,154516,0,0,240,559
1131,0,1,0,0,0,0.42013066021895284,7.09459448817126,332,4,1319571264,0,0,224,271
2288,1,1,0,1,1,1.212809163463453,6.676456050336772,332,6,1343351978,0,0,224,290
1132,0,1,0,0,0,4.365012601480641,6.977874823498909,332,4,1334380883,0,0,224,270
2297,1,1,0,1,2,4.295807014165602,6.370263985713073,332,5,119580,0,0,224,783
1133,0,1,1,0,0,1.9830356248394407,7.9544505147145,332,4,1334327096,0,0,224,271
2320,1,1,0,0,0,0.30754410475965943,5.695008779432782,332,5,1343345232,0,0,224,290
1134,0,1,1,0,0,0.711642622175128,7.904877078304299,332,4,1343833647,0,0,224,271
2330,1,1,0,0,0,2.6730631233857456,6.612716669979422,332,5,1503984600,0,0,224,258
1135,0,1,0,2,2,3.4767696612259815,6.2546140287286125,332,6,1336153680,0,0,224,270
2374,1,1,0,2,0,0.020393135236084953,6.646206368633099,332,6,1504860031,0,0,224,258
1136,0,1,1,0,0,5.961707223047701,7.921891209022322,332,4,1343676558,0,0,224,271
2382,1,1,0,1,0,2.640795517075621,5.850713597661951,34404,6,1328933705,0,0,240,34
1137,0,1,0,0,1,1.5188663894004322,6.643716243363036,332,5,1333985584,0,0,224,8450
2387,1,1,0,0,0,1.4452117993945255,6.4421658497601,34404,6,1439585446,0,0,240,34
1138,0,1,1,0,0,6.2163773115844805,7.684076627241681,332,3,1297911846,0,0,224,258
2402,1,1,0,0,0,0.08153941234324169,5.569512282636402,332,3,1341816965,0,0,224,258
1139,0,1,1,0,0,6.061911298078082,7.915349603967547,332,4,1345496641,0,0,224,271
2411,1,1,0,0,0,0.08153941234324169,5.7317782417926795,332,3,1343348683,0,0,224,258
114,0,1,1,0,0,2.006387977875609,7.757642375180296,332,5,1332914444,0,0,224,270
247,1,1,0,4,1,0.19743807838821048,5.943131165796019,34404,11,0,29184,132,240,39
1140,0,1,1,0,0,4.6429119615055505,7.812085957170233,332,4,1341428367,0,0,224,271
2470,1,1,0,4,1,0.19743807838821048,5.966243935413245,34404,11,31541280,39936,142,240,39
